"","idx","positive","negative","sentiment","covid","DateTime","Text"
"713",713,1,2,-1,FALSE,"2020-02-18 15:29:42+00:00","The United States cannot, & will not, become such a difficult place to deal with in terms of foreign countries buying our product, including for the always used National Security excuse, that our companies will be forced to leave in order to remain competitive. We want to sell..."
"714",714,1,3,-2,FALSE,"2020-02-18 14:01:11+00:00","The Crooked DNC is working overtime to take the Democrat Nomination away from Bernie, AGAIN! Watch what happens to the Super Delegates in Round Two. A Rigged Convention!"
"715",715,0,1,-1,FALSE,"2020-02-18 13:14:22+00:00","....BUT MAYBE I STILL WILL. WITCH HUNT!"
"716",716,1,5,-4,FALSE,"2020-02-18 13:14:21+00:00","....badly tainted and, in my opinion, should be thrown out. Even Mueller’s statement to Congress that he did not see me to become the FBI Director (again), has been proven false. The whole deal was a total SCAM. If I wasn’t President, I’d be suing everyone all over the place..."
"717",717,0,7,-7,FALSE,"2020-02-18 13:14:20+00:00","These were Mueller prosecutors, and the whole Mueller investigation was illegally set up based on a phony and now fully discredited Fake Dossier, lying and forging documents to the FISA Court, and many other things. Everything having to do with this fraudulent investigation is..."
"718",718,1,0,1,FALSE,"2020-02-18 12:58:28+00:00",".....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends"
"719",719,3,3,0,FALSE,"2020-02-18 12:58:28+00:00",".....existence of these tweets in which you were so harshly negative about the President & the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country....."
"720",720,1,1,0,FALSE,"2020-02-18 12:58:27+00:00","“Judge Jackson now has a request for a new trial based on the unambiguous & self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, your a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the....."
"721",721,1,0,1,FALSE,"2020-02-18 04:01:47+00:00","Thank you Clint!"
"722",722,2,0,2,FALSE,"2020-02-18 03:12:01+00:00","Praying for Ryan Newman, a great and brave @NASCAR driver! #PrayingForRyan"
"723",723,7,3,4,FALSE,"2020-02-17 23:40:30+00:00","....ever. Had to rebuild our military, which was totally depleted. Fed Rate UP, taxes and regulations WAY DOWN. If Dems won in 2016, the USA would be in big economic (Depression?) & military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!"
"724",724,6,2,4,FALSE,"2020-02-17 23:40:29+00:00","Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression, despite Zero Fed Rate & MASSIVE quantitative easing. NOW, best jobs numbers...."
"725",725,0,0,0,FALSE,"2020-02-17 21:32:39+00:00",""
"726",726,1,0,1,FALSE,"2020-02-17 21:25:46+00:00","Completion of the Daytona 500 on Fox Network now. Enjoy!"
"727",727,2,5,-3,FALSE,"2020-02-17 15:13:28+00:00","“They tried to Impeach the President eight times before this last Impeachment trial that we went through. In Arizona, people are tired of their obstruction, their investigations, and their Impeachments. They want them to get to work.” @SenMcSallyAZ @foxandfriends Thanks Martha"
"728",728,1,0,1,FALSE,"2020-02-17 14:16:21+00:00","HAPPY PRESIDENT’S DAY!"
"729",729,0,0,0,FALSE,"2020-02-17 00:42:04+00:00","#DAYTONA500"
"730",730,2,4,-2,FALSE,"2020-02-16 17:11:48+00:00","Last week the Fake News said that a section of our powerful, under construction, Southern Border Wall “fell over”, trying to make it sound terrible, except the reason was that the concrete foundation was just poured & soaking wet when big winds kicked in. Quickly fixed “forever”."
"731",731,2,0,2,FALSE,"2020-02-16 15:25:00+00:00","Getting ready to go to the Daytona 500. Will be GREAT!"
"732",732,8,0,8,FALSE,"2020-02-15 22:40:44+00:00","Thank you to @JackBrewerBSI for your kind words on the great progress we have made on our powerful African-American Agenda. For one, lowest unemployment numbers in USA history. Many other great records! @foxandfriends @FoxNews"
"733",733,1,0,1,FALSE,"2020-02-15 22:36:03+00:00","BIG PROGRESS!"
"734",734,0,0,0,FALSE,"2020-02-15 22:35:26+00:00","Remember, will be at Daytona 500 tomorrow!"
"735",735,1,2,-1,FALSE,"2020-02-15 22:30:49+00:00","Years ago the Democrats had the money to build the Wall, but they didn’t have any idea how to get it done. I am building it bigger and better than ever thought possible!"
"736",736,1,0,1,FALSE,"2020-02-15 22:13:18+00:00","Thank you David!"
"737",737,3,5,-2,FALSE,"2020-02-15 14:39:43+00:00","IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE’S FIRING. @FoxNews @IngrahamAngle"
"738",738,3,4,-1,FALSE,"2020-02-15 13:04:23+00:00",".....biggest test of his presidency emboldened, ready to claim exoneration, and take his case of grievance, persecution and resentment to the campaign trail.” Peter Baker @nytimes The Greatest Witch Hunt In American History!"
"739",739,3,5,-2,FALSE,"2020-02-15 13:04:20+00:00","“Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. ‘When you strike at the King, Emerson famously said, “you must kill him.’ Mr. Trump’s foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the....."
"740",740,4,0,4,FALSE,"2020-02-15 12:22:31+00:00","MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!"
"741",741,1,0,1,FALSE,"2020-02-14 23:57:33+00:00","Nice!"
"742",742,3,0,3,FALSE,"2020-02-14 23:38:35+00:00","Great honor, I think? Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually, I am going to India in two weeks. Looking forward to it!"
"743",743,7,1,6,FALSE,"2020-02-14 22:44:23+00:00",".@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement!"
"744",744,3,0,3,FALSE,"2020-02-14 22:40:55+00:00","I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida, including the France family and @RepMichaelWaltz from #FL6. See you there, good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis"
"745",745,2,0,2,FALSE,"2020-02-14 22:31:12+00:00","Thank you Arnold, very nice."
"746",746,4,1,3,FALSE,"2020-02-14 22:30:05+00:00","....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts."
"747",747,2,3,-1,FALSE,"2020-02-14 22:30:05+00:00","It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still pierce the soul...."
"748",748,8,1,7,FALSE,"2020-02-14 22:16:22+00:00",".@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military & Vets, & is Strong on the #2A. Tom has my Complete Endorsement!"
"749",749,9,1,8,FALSE,"2020-02-14 22:01:09+00:00",".@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL, he Loves our Military & Vets, and is Strong on the #2A. Jodey has my Complete and Total Endorsement!"
"750",750,8,1,7,FALSE,"2020-02-14 22:00:27+00:00",".@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL, he Loves our Military & Vets, & is Strong on the #2A. Mo has my Complete Endorsement! https://secure.winred.com/mobrooks/donate"
"751",751,5,1,4,FALSE,"2020-02-14 21:58:08+00:00","“The Greatest name in politics,” Patrick @McHenryCampaign from the Great State of North Carolina, is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement!"
"752",752,3,0,3,FALSE,"2020-02-14 20:41:01+00:00","Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison"
"753",753,1,3,-2,FALSE,"2020-02-14 15:33:02+00:00","It is happening again to Crazy Bernie, just like last time, only far more obvious. They are taking the Democrat Nomination away from him, and there’s very little he can do. A Rigged System!"
"754",754,3,0,3,FALSE,"2020-02-14 15:26:37+00:00","95% Approval Rating in the Republican Party. Thank you!"
"755",755,3,4,-1,FALSE,"2020-02-14 15:25:18+00:00","....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer & Pelosi. That’s what he is!"
"756",756,1,6,-5,FALSE,"2020-02-14 15:25:17+00:00","I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will...."
"757",757,4,2,2,FALSE,"2020-02-14 15:20:28+00:00","“President Trump, with smart policies, has done more to help the Black community than any President in the modern era.” @IngrahamAngle @FoxNews"
"758",758,1,3,-2,FALSE,"2020-02-14 13:33:56+00:00","“The President has never asked me to do anything in a criminal case.” A.G. Barr This doesn’t mean that I do not have, as President, the legal right to do so, I do, but I have so far chosen not to!"
"759",759,1,2,-1,FALSE,"2020-02-13 18:30:30+00:00","I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits & harrassment, start cleaning itself up, and lowering taxes. Build relationships, but don’t bring Fredo!"
"760",760,4,1,3,FALSE,"2020-02-13 16:04:35+00:00","....which he actually has a military and legal obligation to do. His incredible wife, Karen, who I have a lot of respect for, once pulled me aside & said strongly that “John respects you greatly. When we are no longer here, he will only speak well of you.” Wrong!"
"761",761,4,2,2,FALSE,"2020-02-13 16:04:34+00:00","When I terminated John Kelly, which I couldn’t do fast enough, he knew full well that he was way over his head. Being Chief of Staff just wasn’t for him. He came in with a bang, went out with a whimper, but like so many X’s, he misses the action & just can’t keep his mouth shut,."
"762",762,0,2,-2,FALSE,"2020-02-13 14:10:08+00:00","DRAIN THE SWAMP! We want bad people out of our government!"
"763",763,1,7,-6,FALSE,"2020-02-13 13:23:07+00:00","Mini Mike is a 5’4” mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will, with enough money, possibly stop him. Bernie’s people will go nuts!"
"764",764,2,5,-3,FALSE,"2020-02-13 13:13:09+00:00","Mini Mike Bloomberg is a LOSER who has money but can’t debate and has zero presence, you will see. He reminds me of a tiny version of Jeb “Low Energy” Bush, but Jeb has more political skill and has treated the Black community much better than Mini!"
"765",765,1,1,0,FALSE,"2020-02-13 13:00:17+00:00","“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity @FoxNews"
"766",766,5,1,4,FALSE,"2020-02-13 12:57:26+00:00","Now it looks like the fore person in the jury, in the Roger Stone case, had significant bias. Add that to everything else, and this is not looking good for the “Justice” Department. @foxandfriends @FoxNews"
"767",767,2,0,2,FALSE,"2020-02-12 22:18:58+00:00","GREAT NEWS! #KAG2020 "
"768",768,6,1,5,FALSE,"2020-02-12 21:33:13+00:00",".@ClaudiaTenney is a fantastic candidate running in New York, where she was a Great member of Congress. She is Strong on Crime, Borders, Cutting Taxes, your #2A, and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement!"
"769",769,6,2,4,FALSE,"2020-02-12 21:29:03+00:00",".@NMalliotakis is running for Congress in NY, I know her well, we need her to defeat Max Rose, who voted for Impeachment! Nicole is Strong on Crime & Borders, #2A, Cutting Taxes, & she Loves our Military & Vets. Nicole has my Complete & Total Endorsement!"
"770",770,6,1,5,FALSE,"2020-02-12 21:25:14+00:00",".@MattForMontana Rosendale is a Strong & Conservative fighter for Montana. Matt stands w/ our Brave Veterans, Loves our Military, and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement!"
"771",771,6,1,5,FALSE,"2020-02-12 21:20:10+00:00",".@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime, the Border, our 2nd Amendment, Trade, Military and Vets. Wesley has my Complete and Total Endorsement!"
"772",772,6,0,6,FALSE,"2020-02-12 21:18:56+00:00",".@AugustPfluger is a Great Veteran and Strong Leader for Texas where he is running for Congress. He will protect your #2A, fight for our Farmers, Oil/Gas Workers, and he supports our #MAGA & #KAG Agenda. August has my Complete and Total Endorsement!"
"773",773,7,1,6,FALSE,"2020-02-12 21:18:16+00:00",".@BethVanDuyne did Great things as Mayor of Irving, Texas, with my Administration. She is a Strong Conservative who supports Border Security, Loves our Military, Vets, and supports your #2A. Beth has my Full Endorsement for Congress!"
"774",774,5,0,5,FALSE,"2020-02-12 21:14:09+00:00",".@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border, he Loves our GREAT Law Enforcement Officers, Military, Vets, and he will protect your #2A. Jay has my Complete and Total Endorsement!"
"775",775,3,0,3,TRUE,"2020-02-12 21:13:20+00:00","Ending surprise medical billing moving ahead in Congress! Thanks to Ways & Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy & Commerce, HELP committees to send BIPARTISAN bill to my desk!"
"776",776,1,4,-3,FALSE,"2020-02-12 18:32:12+00:00","....If my hands were tied, Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!"
"777",777,3,5,-2,FALSE,"2020-02-12 18:32:11+00:00","It is very important for our Country’s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani...."
"778",778,0,0,0,FALSE,"2020-02-12 15:09:49+00:00",""
"779",779,0,3,-3,FALSE,"2020-02-12 14:46:14+00:00",".@dagenmcdowell, “Every Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity, that was her problem.” @MariaBartiromo So true Dagen!"
"780",780,4,1,3,FALSE,"2020-02-12 12:06:23+00:00","Two months in jail for a Swamp Creature, yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee, that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson"
"781",781,2,6,-4,FALSE,"2020-02-12 11:53:00+00:00","Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought & tainted. Even Bob Mueller lied to Congress!"
"782",782,2,5,-3,FALSE,"2020-02-12 11:35:54+00:00","Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That’s why they are poorly rated Fake News! I will win both states in November."
"783",783,3,6,-3,FALSE,"2020-02-12 04:45:44+00:00","The Fake News Media is looking hard for the Big Democrat Story, but there is nothing too fabulous. Wouldn’t a big story be that I got more New Hampshire Primary Votes than any incumbent president, in either party, in the history of that Great State? Not an insignificant fact!"
"784",784,1,0,1,FALSE,"2020-02-12 04:06:21+00:00","Thank you Brad!"
"785",785,0,0,0,FALSE,"2020-02-12 03:58:44+00:00","Prosecutorial Misconduct?"
"786",786,3,2,1,FALSE,"2020-02-12 03:23:07+00:00","Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!"
"787",787,0,3,-3,FALSE,"2020-02-12 03:02:28+00:00","A very bad night for Mini Mike!"
"788",788,0,2,-2,FALSE,"2020-02-12 02:47:39+00:00","A lot of Democrat dropouts tonight, very low political I.Q."
"789",789,0,8,-8,FALSE,"2020-02-12 02:45:15+00:00","Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal, the Mueller Scam, and shouldn’t ever even have started? 13 Angry Democrats?"
"790",790,2,1,1,FALSE,"2020-02-12 02:34:14+00:00","Impeachment King Steyer (how did that work out?) spent 200 Million Dollars and got less than 1% of the vote in Iowa, and only 3% of the Vote in New Hampshire. Could it be that something is just plain missing? Not easy to do what I did, is it?"
"791",791,2,2,0,FALSE,"2020-02-12 02:21:27+00:00","Elizabeth Warren, sometimes referred to as Pocahontas, is having a really bad night. I think she is sending signals that she wants out. Calling for unity is her way of getting there, going home, and having a “nice cold beer” with her husband!"
"792",792,0,1,-1,FALSE,"2020-02-12 02:09:26+00:00","Whatever happened to Hillary campaign manager Podesta’s BROTHER? Wasn’t he caught, forced to leave his firm, with BIG BAD things to happen? Why did nothing ever happen to him, only to the “other” side?"
"793",793,0,4,-4,FALSE,"2020-02-12 01:59:37+00:00","...And a swamp creature with “pull” was just sentenced to two months in jail for a similar thing that they want Stone to serve 9 years for. A phony Mueller Witch Hunt disgrace. Caught!"
"794",794,0,2,-2,FALSE,"2020-02-12 01:47:10+00:00","Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT, something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking!"
"795",795,1,2,-1,FALSE,"2020-02-12 01:40:33+00:00","All starting to unravel with the ridiculous 9 year sentence recommendation!"
"796",796,1,0,1,FALSE,"2020-02-11 16:39:59+00:00","When Jerome Powell started his testimony today, the Dow was up 125, & heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany & other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports."
"797",797,5,0,5,FALSE,"2020-02-11 15:49:53+00:00","New Stock Market RECORD. Congratulations, spend your money wisely. KEEP AMERICA GREAT!!!!!"
"798",798,3,0,3,FALSE,"2020-02-11 13:43:27+00:00","Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!"
"799",799,3,0,3,FALSE,"2020-02-11 13:35:27+00:00","BEST USA ECONOMY IN HISTORY!"
"800",800,0,1,-1,FALSE,"2020-02-11 06:48:27+00:00","This is a horrible and very unfair situation. The real crimes were on the other side, as nothing happens to them. Cannot allow this miscarriage of justice!"
"801",801,0,1,-1,FALSE,"2020-02-11 06:32:05+00:00","Just returned to White House from Dover. Very sad!"
"802",802,2,1,1,FALSE,"2020-02-11 06:21:33+00:00","Nice conflict. Brown dropped out of presidential race FAST. Polled at ZERO!"
"803",803,0,1,-1,FALSE,"2020-02-11 05:57:24+00:00","Disgraceful!"
"804",804,0,1,-1,FALSE,"2020-02-11 05:55:04+00:00","Should never happen to another President!"
"805",805,2,0,2,FALSE,"2020-02-11 01:22:57+00:00","TOUGH GUYS FOR TRUMP!"
"806",806,1,0,1,FALSE,"2020-02-11 01:21:22+00:00","THANK YOU NEW HAMPSHIRE!"
"807",807,5,2,3,FALSE,"2020-02-10 20:24:24+00:00","“A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon @nytimes @DanaPerino @FoxNews But isn’t that what you want from your President?"
"808",808,1,4,-3,FALSE,"2020-02-10 19:59:10+00:00","Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”"
"809",809,2,1,1,FALSE,"2020-02-10 14:28:42+00:00","Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”"
"810",810,9,2,7,FALSE,"2020-02-10 14:25:20+00:00","Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28%, up 10 points in a year. Nice one, Nancy.”"
"811",811,0,1,-1,FALSE,"2020-02-10 13:14:45+00:00","Hope the Fake News, which never discusses it, is talking about the big crowds forming for my New Hampshire Rally tonight. They won’t!"
"812",812,4,8,-4,FALSE,"2020-02-10 12:37:42+00:00","Because of how badly they did with the Impeachment Hoax, AOC will primary Cryin’ Chuck Schumer, and win, and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House, AGAIN! My poll numbers great."
"813",813,4,5,-1,FALSE,"2020-02-10 11:47:57+00:00","95% Approval Rating in the Republican Party, a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!"
"814",814,0,4,-4,FALSE,"2020-02-10 11:28:32+00:00","Will be in Manchester, New Hampshire, tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results, votes were fried. Big crowds in Manchester!"
"815",815,4,0,4,FALSE,"2020-02-09 19:56:18+00:00","MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!"
"816",816,0,1,-1,FALSE,"2020-02-09 19:54:48+00:00","DRAIN THE SWAMP!"
"817",817,1,5,-4,FALSE,"2020-02-09 19:52:34+00:00","....This is the biggest political crime in American History, by far. SIMPLY PUT, THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN, BOTH BEFORE AND AFTER THE ELECTION, IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!"
"818",818,0,5,-5,FALSE,"2020-02-09 19:52:32+00:00","FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE, THE WHOLE SCAM INVESTIGATION, THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS, WAS A FIXED HOAX. WHO PAYS THE PRICE?...."
"819",819,4,5,-1,FALSE,"2020-02-09 19:38:41+00:00","So good to see that Republicans will be winning the Great State of Alabama Senate Seat back, now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss, Cryin’ Chuck, would have forced him to vote against the Hoax. A Do Nothing Stiff!"
"820",820,1,0,1,FALSE,"2020-02-09 19:20:03+00:00",".@LarrySabato is much better at giving you the answer after everything is finished and the final result is in, than he is at telling you what is going to happen because, in fact, he doesn’t have a clue!"
"821",821,5,1,4,FALSE,"2020-02-09 19:09:19+00:00","Sabato got it all wrong last time, never came close to understanding the Trump Voter. Actually it’s simple, MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!"
"822",822,1,0,1,FALSE,"2020-02-09 17:52:27+00:00","It’s all turning, and fast! MVP Heckler."
"823",823,1,2,-1,FALSE,"2020-02-09 17:48:21+00:00","“They (Conservatives) thought the merits of the Impeachment case were weak, and therefore his (Romney’s) judgement is questioned.” @MZHemingway @HowardKurtz @FoxNews"
"824",824,0,2,-2,FALSE,"2020-02-09 16:04:57+00:00","They are really mad at Senator Joe Munchkin in West Virginia. He couldn’t understand the Transcripts. Romney could, but didn’t want to!"
"825",825,2,4,-2,FALSE,"2020-02-09 15:58:52+00:00","Romney hurt some very good Republican Senators, and he was wrong about the Impeachment Hoax. No clue!"
"826",826,0,0,0,FALSE,"2020-02-09 15:51:20+00:00","Yes!!!!!"
"827",827,0,0,0,FALSE,"2020-02-09 15:43:24+00:00","This is so true!"
"828",828,0,0,0,FALSE,"2020-02-09 15:42:23+00:00","This will never get old!"
"829",829,1,1,0,FALSE,"2020-02-09 15:31:14+00:00","DeFace the Nation will tell @LindseyGrahamSC that he must start up Judiciary and not stop until the job is done. Clean up D.C. now, last chance!"
"830",830,4,4,0,FALSE,"2020-02-09 15:18:09+00:00","I grew up in New York City and, over many years, got to watch how GREAT NYC’s “Finest” are. Now, because of weak leadership at Governor & Mayor, stand away (water thrown at them) regulations, and lack of support, our wonderful NYC police are under assault. Stop this now!"
"831",831,1,3,-2,TRUE,"2020-02-09 14:40:00+00:00","The Dems are crazed, they will do anything. Honesty & truth don’t matter to them. They are badly wounded. Iowa vote count was a disaster for them!"
"832",832,1,2,-1,FALSE,"2020-02-09 14:34:25+00:00","Leading also in New Hampshire and most states. The Fake News hates to report this, but you will see on November 3rd."
"833",833,0,0,0,FALSE,"2020-02-09 04:20:36+00:00","The feeling of many about @MittRomney!"
"834",834,7,0,7,FALSE,"2020-02-09 01:56:59+00:00","Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!"
"835",835,2,5,-3,FALSE,"2020-02-09 01:19:08+00:00","...But, just like the people of West Virginia will no longer look at weak & pathetic Joe Manchin the same (I got the Pension Bill approved, Manchin couldn’t do it), the wonderful people of Utah will never look at “grandstander” Mitt Romney with anything but contempt & disgust!"
"836",836,1,8,-7,FALSE,"2020-02-09 01:19:05+00:00","Can’t say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator, Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts, sadly, which he wouldn’t understand anyway....."
"837",837,1,0,1,FALSE,"2020-02-09 00:55:20+00:00","Law Enforcement has been notified. Be careful tough guys who you play with!"
"838",838,2,2,0,FALSE,"2020-02-09 00:07:31+00:00","Great lineup on @FoxNews tonight with @JesseBWatters, @JudgeJeanine and & @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!"
"839",839,3,0,3,FALSE,"2020-02-08 23:47:11+00:00","A great coach and a fantastic guy. His endorsement of me in Indiana was a very big deal!"
"840",840,2,0,2,FALSE,"2020-02-08 21:08:35+00:00","Pete Rose played Major League Baseball for 24 seasons, from 1963-1986, and had more hits, 4,256, than any other player (by a wide margin). He gambled, but only on his own team winning, and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It’s Time!"
"841",841,2,0,2,FALSE,"2020-02-08 19:48:10+00:00","Total and complete Endorsement for Debbie Lesko! @RepDLesko Love Arizona."
"842",842,1,3,-2,FALSE,"2020-02-08 19:40:14+00:00","Governor Cuomo wanted to see me this weekend. He just canceled. Very hard to work with New York - So stupid. All they do is sue me all the time!"
"843",843,2,2,0,FALSE,"2020-02-08 19:01:25+00:00","We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!"
"844",844,2,10,-8,FALSE,"2020-02-08 18:43:16+00:00","...the worst weeks ever.” She could have had a much better week if Crazy Nancy, who is the most overrated person in politics (going to lose the House a second time), didn’t bring the phony & corrupt Impeachment Hoax. Dems can’t do anything right, just look at the Iowa vote count!"
"845",845,1,3,-2,FALSE,"2020-02-08 18:43:14+00:00",".@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of..."
"846",846,4,6,-2,FALSE,"2020-02-08 15:30:33+00:00","The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC @IngrahamAngle @FoxNews So true, although the Dems Hoaxes & Witch Hunts have driven up Republican Polls, and mine, mightily!"
"847",847,3,5,-2,FALSE,"2020-02-08 15:16:46+00:00","Crazy Nancy Pelosi’s Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!), and my Polls, WAY UP, which was expected, but it has had a great effect on Republican Senate races, including North Carolina, Kentucky, Colorado and Arizona. Thanks!"
"848",848,2,2,0,FALSE,"2020-02-08 15:03:58+00:00","Thank you Iowa for the RECORD vote we just received in the Primary. The Dems were 25% down (although their votes are all fried!)."
"849",849,1,3,-2,FALSE,"2020-02-08 14:41:09+00:00","....was given a horrendous report by his superior, the man he reported to, who publicly stated that Vindman had problems with judgement, adhering to the chain of command and leaking information. In other words, “OUT”."
"850",850,2,4,-2,FALSE,"2020-02-08 14:41:09+00:00","Fake News @CNN & MSDNC keep talking about “Lt. Col.” Vindman as though I should think only how wonderful he was. Actually, I don’t know him, never spoke to him, or met him (I don’t believe!) but, he was very insubordinate, reported contents of my “perfect” calls incorrectly, &..."
"851",851,1,0,1,FALSE,"2020-02-08 12:23:26+00:00","Not good!"
"852",852,0,0,0,FALSE,"2020-02-08 03:09:12+00:00",""
"853",853,2,0,2,FALSE,"2020-02-07 23:26:59+00:00","After years building up other countries, we are finally rebuilding OUR Country. From our inner cities to our rural communities, the forgotten men and women of America are forgotten NO LONGER! #OpportunityNow"
