,DateTime,Text
1015,2020-01-26 14:45:02+00:00,"Great Editorial in today’s Wall Street Journal, “And Congress Shall Be King.” Bottom line: “The President becomes a vassal of King Congress. This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power.” A partisan Hoax!"
1016,2020-01-26 14:24:30+00:00,Why didn’t Schiff release this?
1017,2020-01-26 14:16:25+00:00,A very good question!
1018,2020-01-26 14:03:26+00:00,"“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion, & there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends"
1019,2020-01-26 13:55:06+00:00,“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends
1020,2020-01-26 13:36:05+00:00,"Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He, and others, should be fired by @nytimes!"
1021,2020-01-26 13:24:03+00:00,Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation
1022,2020-01-26 13:20:53+00:00,"Shifty Adam Schiff is a CORRUPT POLITICIAN, and probably a very sick man. He has not paid the price, yet, for what he has done to our Country!"
1023,2020-01-26 13:09:34+00:00,"The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left, Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call, & more!"
1024,2020-01-26 04:07:21+00:00,True!
1025,2020-01-26 03:10:49+00:00,
1026,2020-01-26 02:15:14+00:00,All Democrats should watch this!
1027,2020-01-26 01:43:48+00:00,وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN نه، مرسی!
1028,2020-01-26 00:16:02+00:00,"Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @FoxNews @OANN No Thanks!"
1029,2020-01-25 22:05:57+00:00,"Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee"
1030,2020-01-25 21:57:38+00:00,....at the judges that we have right now.
1031,2020-01-25 21:57:34+00:00,"“You don’t come to court and ask for witnesses after you’ve already presented your case, unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy, we’re building our military, look....."
1032,2020-01-25 20:46:41+00:00,Martha is a great leader on this issue!
1033,2020-01-25 20:37:23+00:00,Three great men!
1034,2020-01-25 20:11:45+00:00,Such a great family!
1035,2020-01-25 19:44:30+00:00,Thank you Nick!
1036,2020-01-25 18:41:03+00:00,"Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is. This should never be allowed to happen again!"
1037,2020-01-25 14:37:54+00:00,"Our case against lyin’, cheatin’, liddle’ Adam “Shifty” Schiff, Cryin’ Chuck Schumer, Nervous Nancy Pelosi, their leader, dumb as a rock AOC, & the entire Radical Left, Do Nothing Democrat Party, starts today at 10:00 A.M. on @FoxNews, @OANN or Fake News @CNN or Fake News MSDNC!"
1038,2020-01-25 14:19:35+00:00,"....secondly, he is fulfilling every promise he made, and that is making his opponents apoplectic. They’re trying to get him out of office, and they’re not going to succeed.” Pastor Robert Jeffress, author of “Choosing the Extraordinary Life” Thank you Pastor! @LouDobbs @FoxBus"
1039,2020-01-25 14:19:35+00:00,"“I like President Trump’s Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and.."
1040,2020-01-25 13:59:34+00:00,"....intimidated by this national left wing media, that reduces most politicians and most public figures to whining, crying, puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”"
1041,2020-01-25 13:59:34+00:00,"The Great @LouDobbs: “People know, after 3 years of this President, the most historic President in our Country’s history, that there is no one who can touch what he’s done in 3 years, foreign policy, domestic policy, you name it, it’s amazing. Just to have the guts not to be....."
1042,2020-01-25 00:35:31+00:00,"It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs, excellent schools, affordable healthcare, and safe communities for all of our people!"
1043,2020-01-25 00:28:17+00:00,https://twitter.com/March_for_Life/status/1220845061367353345
1044,2020-01-24 21:31:52+00:00,"After consultation with our Great Military Leaders, designers, and others, I am pleased to present the new logo for the United States Space Force, the Sixth Branch of our Magnificent Military!"
1045,2020-01-24 21:18:15+00:00,"China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!"
1046,2020-01-24 18:11:20+00:00,#MarchForLife
1047,2020-01-24 16:56:24+00:00,"The Do Nothing Democrats just keep repeating and repeating, over and over again, the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time, even though it is the wrong thing to do. They ought to go back to work for our great American people!"
1048,2020-01-24 16:16:09+00:00,READ THE TRANSCRIPTS!
1049,2020-01-24 15:37:32+00:00,"More than anything else, the Radical Left, Do Nothing Democrats, like AOC, Omar, Cryin’ Chuck, Nervous Nancy & Shifty Schiff, are angry & “deranged” over the fact that Republicans are up to 191 Federal Judges & Two Great New Supreme Court Justices. Don’t blame me, blame Obama!"
1050,2020-01-24 15:11:25+00:00,Jim is great!
1051,2020-01-24 12:58:27+00:00,"Cryin’ Chuck never had what it takes, and never will!"
1052,2020-01-24 12:50:09+00:00,"The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!"
1053,2020-01-24 12:41:33+00:00,"“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends"
1054,2020-01-24 12:37:46+00:00,"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud & deception by Shifty Schiff, Cryin’ Chuck Schumer & their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V."
1055,2020-01-24 12:35:52+00:00,"....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, & Emails, Text messages.....” So how bad & illegal is that? @FoxNews"
1056,2020-01-24 12:35:51+00:00,"Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA & from their own sources, they knew that Carter Page was not the agent of"
1057,2020-01-24 11:42:37+00:00,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews
1058,2020-01-24 11:24:48+00:00,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews
1059,2020-01-24 11:18:36+00:00,"Jeanne Mancini, President, March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews"
1060,2020-01-24 03:48:51+00:00,
1061,2020-01-24 03:44:32+00:00,
1062,2020-01-24 02:52:47+00:00,"Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement!"
1063,2020-01-24 02:40:03+00:00,
1064,2020-01-23 22:21:22+00:00,True!
1065,2020-01-23 21:50:02+00:00,That is a real fan. Thank you!
1066,2020-01-23 21:11:47+00:00,"On my way, see you soon!"
1067,2020-01-23 21:08:30+00:00,"Crazy Bernie takes the lead in the Democrat Primaries, but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?"
1068,2020-01-23 21:08:28+00:00,"Democrats are going to destroy your Social Security. I have totally left it alone, as promised, and will save it!"
1069,2020-01-23 21:04:47+00:00,"A poll of Radical Left, Do Nothing Democrats just came out in Florida. Nice results!"
1070,2020-01-23 21:03:28+00:00,I LOVE ALABAMA!
1071,2020-01-23 21:02:31+00:00,Interesting poll in Texas-13! #TX13
1072,2020-01-23 21:01:35+00:00,Close race in Kansas!
1073,2020-01-23 20:34:14+00:00,“President Trump shows us that electability is no match for electricity” by @KellyannePolls
1074,2020-01-23 20:26:23+00:00,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer
1075,2020-01-23 19:30:13+00:00,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.
1076,2020-01-23 18:18:06+00:00,"The Democrats don’t want a Witness Trade because Shifty Schiff, the Biden’s, the fake Whistleblower(& his lawyer), the second Whistleblower (who vanished after I released the Transcripts), the so-called “informer”, & many other Democrat disasters, would be a BIG problem for them!"
1077,2020-01-23 16:15:29+00:00,"“This is all about undermining the next Election.” Liz Peek, @FoxNews"
1078,2020-01-23 13:25:14+00:00,"....during his hopeless “presidential” campaign. They will remain silent! The fact is, when Mini losses, he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!"
1079,2020-01-23 13:25:14+00:00,"Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries, he will spend money helping whoever the Democrat nominee is. By doing this, he figures, they won’t hit him as hard...."
1080,2020-01-23 12:57:46+00:00,"The Democrats & Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, & Mexico. Witch Hunt!"
1081,2020-01-23 12:54:28+00:00,"No matter what you give to the Radical Left, Do Nothing Democrats, it will never be enough!"
1082,2020-01-23 12:52:46+00:00,"The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair & corrupt hearing in Congressional history!"
1083,2020-01-23 12:49:16+00:00,"In an Impeachment, you can’t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, & he didn’t deliver the goods.” Robert Charles, @HeatherChilders @FoxNews"
1084,2020-01-23 12:46:14+00:00,"....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!"
1085,2020-01-23 12:45:53+00:00,"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal & factual problems, and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY....."
1086,2020-01-23 12:42:08+00:00,"“There is no evidence of a crime.” Robert Charles, Fmr Asst Secy of State. The crimes were committed by the other side!"
1087,2020-01-23 12:39:17+00:00,"“Schiff doesn’t have a case telling the truth, so he’s manufacturing things.” Rush Limbaugh @foxandfriends"
1088,2020-01-22 22:13:16+00:00,"Sorry, if you come you will be immediately sent back!"
1089,2020-01-22 22:04:40+00:00,See you on Friday...Big Crowd!
1090,2020-01-22 21:43:19+00:00,True!
1091,2020-01-22 19:58:40+00:00,“NO PRESSURE”
1092,2020-01-22 19:12:11+00:00,Will be Great!
1093,2020-01-22 19:08:07+00:00,Great working with you Maria!
1094,2020-01-22 18:03:06+00:00,"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA & China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!"
1095,2020-01-22 16:21:27+00:00,"Heading back to Washington from @Davos , Switzerland. Very successful (for USA) trip!"
1096,2020-01-22 16:17:33+00:00,“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise @FoxNews
1097,2020-01-22 16:01:53+00:00,THANK YOU @WEF!
1098,2020-01-22 13:26:39+00:00,They are taking the nomination away from Bernie for a second time. Rigged!
1099,2020-01-22 13:23:33+00:00,Steyer is a major loser. Just doesn’t get it. This is second time with Bernie!
1100,2020-01-22 12:55:53+00:00,Big story. Hope Fake News covers it!
1101,2020-01-22 12:43:56+00:00,Their case was so “overwhelming” in the House that they need & demand Witnesses in the Senate!
1102,2020-01-22 09:34:38+00:00,ENJOY!
1103,2020-01-22 09:32:48+00:00,"Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos, Switzerland. Enjoy!"
1104,2020-01-22 06:48:31+00:00,"Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!"
1105,2020-01-22 05:29:16+00:00,Wow!
1106,2020-01-21 19:08:04+00:00,READ THE TRANSCRIPTS!
1107,2020-01-21 13:25:01+00:00,Congratulations on your big @UFC WIN!
1108,2020-01-21 01:59:50+00:00,THE BEST IS YET TO COME!
1109,2020-01-21 01:45:51+00:00,"“It’s about the Economy, stupid”, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!"
1110,2020-01-21 01:36:43+00:00,"Everyone said it couldn’t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell!"
1111,2020-01-21 01:26:55+00:00,"Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military &amp; Vets! Randy has my Full Endorsement!"
1112,2020-01-21 01:26:11+00:00,"Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!"
1113,2020-01-21 01:24:20+00:00,"Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!"
1114,2020-01-21 00:59:38+00:00,"Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!"
1115,2020-01-21 00:46:13+00:00,Excellent!
1116,2020-01-20 23:32:31+00:00,
1117,2020-01-20 23:03:10+00:00,Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country!
1118,2020-01-20 20:12:03+00:00,"I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!"
1119,2020-01-20 19:59:40+00:00,"It was exactly three years ago today, January 20, 2017, that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!"
1120,2020-01-20 18:53:02+00:00,...And they say you can add 7% to 10% to all Trump numbers! Who knows?
1121,2020-01-20 18:48:44+00:00,"Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction!"
1122,2020-01-20 17:04:17+00:00,USA! USA! USA!
1123,2020-01-20 15:52:48+00:00,"Cryin’ Chuck Schumer is now asking for “fairness”, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?"
1124,2020-01-20 15:47:41+00:00,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!
1125,2020-01-20 15:43:57+00:00,"The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!"
1126,2020-01-20 01:57:49+00:00,A great show! Check it out tonight at 9pm. @FoxNews
1127,2020-01-20 01:16:00+00:00,"“In the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews"
1128,2020-01-20 00:27:07+00:00,"I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020"
1129,2020-01-19 21:12:20+00:00,"Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!"
1130,2020-01-19 18:24:52+00:00,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!
1131,2020-01-19 17:44:56+00:00,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!"
1132,2020-01-19 04:30:52+00:00,
1133,2020-01-19 02:12:28+00:00,"“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?” @JudgeJeanine @FoxNews What a disgrace this Impeachment Scam is for our great Country!"
1134,2020-01-19 00:52:42+00:00,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....."
1135,2020-01-19 00:52:28+00:00,....BUT THE BEST IS YET TO COME!
1136,2020-01-18 23:18:22+00:00,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish & environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops & buckets ready!"
1137,2020-01-18 23:16:21+00:00,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!"
1138,2020-01-18 22:58:25+00:00,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!"
1139,2020-01-18 22:56:19+00:00,"95% Approval Rating in the Republican Party, A Record. Thank You!"
1140,2020-01-18 13:35:26+00:00,“Trade Deals Drive Stocks To Record Highs.” @FoxNews
1141,2020-01-18 13:33:13+00:00,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore Great future growth!"
1142,2020-01-18 13:19:20+00:00,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!"
1143,2020-01-18 13:09:51+00:00,"A great day at the White House for our National Champions, the LSU Tigers!"
1144,2020-01-18 00:57:56+00:00,CONGRATULATIONS! #GeauxTigers
1145,2020-01-17 23:10:50+00:00,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!
1146,2020-01-17 23:10:21+00:00,"The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again!"
1147,2020-01-17 22:22:05+00:00,"The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!"
1148,2020-01-17 22:22:05+00:00,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!"
1149,2020-01-17 22:22:04+00:00,Words of wisdom. Thank you Ted!
1150,2020-01-17 20:10:15+00:00,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!
1151,2020-01-17 15:35:04+00:00,"....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!"
1152,2020-01-17 15:35:00+00:00,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy..."
1153,2020-01-17 15:17:43+00:00,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!"
1154,2020-01-17 14:12:06+00:00,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!"
1155,2020-01-17 13:39:21+00:00,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!)."
1156,2020-01-17 13:34:27+00:00,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews
1157,2020-01-17 13:33:09+00:00,"“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews"
1158,2020-01-17 13:32:08+00:00,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews They do what the House asks. The Swamp!
1159,2020-01-17 13:32:05+00:00,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....
1160,2020-01-17 01:41:52+00:00,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020 "
1161,2020-01-17 00:22:43+00:00,See you tomorrow! #CHAMPS
1162,2020-01-16 21:50:50+00:00,THANK YOU! #MAGA
1163,2020-01-16 20:39:23+00:00,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!
1164,2020-01-16 15:59:19+00:00,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book http://bit.ly/2tlBT7y via @BreitbartNews
1165,2020-01-16 15:49:37+00:00,"This is a total disgrace, but just another reason that I’m going to win Michigan again!"
1166,2020-01-16 15:23:26+00:00,Looking at this strongly!
1167,2020-01-16 15:14:29+00:00,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!"
1168,2020-01-16 15:04:51+00:00,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews
1169,2020-01-16 13:59:15+00:00,"Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!"
1170,2020-01-16 13:41:21+00:00,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!"
1171,2020-01-16 00:51:39+00:00,https://twitter.com/WaysandMeansGOP/status/1217508926872334336
1172,2020-01-15 15:33:21+00:00,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!"
1173,2020-01-15 06:13:50+00:00,"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the economy!"
1174,2020-01-15 05:45:31+00:00,"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy!"
1175,2020-01-15 04:46:25+00:00,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny!
1176,2020-01-15 04:32:01+00:00,"Prime Minister of the United Kingdom, @BorisJohnson, stated, “We should replace the Iran deal with the Trump deal.” I agree!"
1177,2020-01-15 03:18:03+00:00,Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!
1178,2020-01-15 02:53:55+00:00,"Republicans are fighting for citizens from every background, & from every race, religion, color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice, equality & dignity, opportunity & safety. We are a big tent, & a big party, w/ BIG IDEAS for the future!"
1179,2020-01-15 02:49:47+00:00,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpMilwaukeeRally"
1180,2020-01-15 02:43:27+00:00,GOD BLESS THE U.S.A.!
1181,2020-01-15 02:36:27+00:00,"Thank you Milwaukee, Wisconsin! #KAG2020 #MAGA"
1182,2020-01-14 23:45:49+00:00,"Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!"
1183,2020-01-14 23:36:13+00:00,"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers and other violent criminal elements. They will have to step up to the plate and help our great Country, NOW! MAKE AMERICA GREAT AGAIN."
1184,2020-01-14 23:16:43+00:00,"On my way to Milwaukee, Wisconsin for a #TrumpRally. Look forward to see you all soon!"
1185,2020-01-14 05:52:01+00:00,Thank you!
1186,2020-01-14 05:25:32+00:00,Thank you to Rick Scott. This Impeachment Hoax is an outrage!
1187,2020-01-13 23:58:04+00:00,"I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair, costly and unpopular individual mandate for you!"
1188,2020-01-13 17:31:58+00:00,"“We demand fairness” shouts Pelosi and the Do Nothing Democrats, yet the Dems in the House wouldn’t let us have 1 witness, no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!"
1189,2020-01-13 16:13:50+00:00,"Really Big Breaking News (Kidding): Booker, who was in zero polling territory, just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!"
1190,2020-01-13 16:09:17+00:00,"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “imminent” or not, & was my team in agreement. The answer to both is a strong YES., but it doesn’t really matter because of his horrible past!"
1191,2020-01-13 15:53:40+00:00,"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was put on the street in order for them to trample it, and they walked around it instead. Big progress!"
1192,2020-01-13 15:47:16+00:00,"The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy, only because I did what should have been done for 20 years. Anything I do, whether it’s the economy, military, or anything else, will be scorned by the Rafical Left, Do Nothing Democrats!"
1193,2020-01-13 15:25:26+00:00,"Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying, but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?"
1194,2020-01-13 13:39:20+00:00,"....and, if Republicans win in court and take back the House of Represenatives, your healthcare, that I have now brought to the best place in many years, will become the best ever, by far. I will always protect your Pre-Existing Conditions, the Dems will not!"
1195,2020-01-13 13:39:15+00:00,"Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare, you have it now, while at the same time winning the fight to rid you of the expensive, unfair and very unpopular Individual Mandate....."
1196,2020-01-13 02:00:30+00:00,مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.»
1197,2020-01-12 23:46:18+00:00,"National Security Adviser suggested today that sanctions & protests have Iran “choked off”, will force them to negotiate. Actually, I couldn’t care less if they negotiate. Will be totally up to them but, no nuclear weapons and “don’t kill your protesters.”"
